Spatial ID,Output DER Types,All Sectors,Act vs Sim,Output Periods,Incremental Count (Calibration),Cumulative Count (Calibration),Incremental MW-AC (Calibration),Cumulative MW-AC (Calibration)
92026,Solar PV,Residential,Actual,31-Mar-2013,13,315,0.067752,1.620355
92027,Solar PV,Residential,Actual,31-Mar-2013,16,275,0.090459,1.308573
92028,Solar PV,Residential,Actual,31-Mar-2013,19,628,0.114397,3.41923
92029,Solar PV,Residential,Actual,31-Mar-2013,9,289,0.057512,1.541224
92036,Solar PV,Residential,Actual,31-Mar-2013,1,74,0.0139,0.288261
92037,Solar PV,Residential,Actual,31-Mar-2013,5,307,0.031891,1.5253
92040,Solar PV,Residential,Actual,31-Mar-2013,23,399,0.126601,1.887436
92054,Solar PV,Residential,Actual,31-Mar-2013,4,93,0.018346,0.348736
92055,Solar PV,Residential,Actual,31-Mar-2013,0,0
92056,Solar PV,Residential,Actual,31-Mar-2013,5,157,0.020018,0.522718
92057,Solar PV,Residential,Actual,31-Mar-2013,8,232,0.022941,0.822335
92058,Solar PV,Residential,Actual,31-Mar-2013,1,38,0.0032,0.1164
92059,Solar PV,Residential,Actual,31-Mar-2013,1,22,0.0068,0.1132
92060,Solar PV,Residential,Actual,31-Mar-2013,0,1,0,0.0018
92061,Solar PV,Residential,Actual,31-Mar-2013,0,23,0,0.1113
92064,Solar PV,Residential,Actual,31-Mar-2013,15,829,0.088716,4.928828
92065,Solar PV,Residential,Actual,31-Mar-2013,49,699,0.456892,4.060153
92066,Solar PV,Residential,Actual,31-Mar-2013,0,4,0,0.0163
92067,Solar PV,Residential,Actual,31-Mar-2013,1,131,0.0083,1.599472
92069,Solar PV,Residential,Actual,31-Mar-2013,7,219,0.037345,0.810669
92070,Solar PV,Residential,Actual,31-Mar-2013,0,13,0,0.0862
92071,Solar PV,Residential,Actual,31-Mar-2013,10,325,0.04382,1.296382
92075,Solar PV,Residential,Actual,31-Mar-2013,5,118,0.028031,0.545831
92078,Solar PV,Residential,Actual,31-Mar-2013,4,418,0.01206,1.267527
92081,Solar PV,Residential,Actual,31-Mar-2013,1,108,0.002171,0.472485
92082,Solar PV,Residential,Actual,31-Mar-2013,5,343,0.035403,2.108939
92083,Solar PV,Residential,Actual,31-Mar-2013,3,71,0.014065,0.260265
92084,Solar PV,Residential,Actual,31-Mar-2013,9,320,0.051516,1.602716
92086,Solar PV,Residential,Actual,31-Mar-2013,0,19,0,0.0984
92091,Solar PV,Residential,Actual,31-Mar-2013,0,3,0,0.0139
92101,Solar PV,Residential,Actual,31-Mar-2013,0,5,0,0.0171
92102,Solar PV,Residential,Actual,31-Mar-2013,1,83,0.001623,0.195118
92103,Solar PV,Residential,Actual,31-Mar-2013,1,176,0.003546,0.688217
92104,Solar PV,Residential,Actual,31-Mar-2013,4,158,0.014466,0.49143
92105,Solar PV,Residential,Actual,31-Mar-2013,3,172,0.0132,0.4518
92106,Solar PV,Residential,Actual,31-Mar-2013,3,131,0.013844,0.584679
92107,Solar PV,Residential,Actual,31-Mar-2013,4,126,0.014807,0.4611
92108,Solar PV,Residential,Actual,31-Mar-2013,0,44,0,0.207
92109,Solar PV,Residential,Actual,31-Mar-2013,3,471,0.014078,1.219065
92110,Solar PV,Residential,Actual,31-Mar-2013,2,101,0.007119,0.389057
92111,Solar PV,Residential,Actual,31-Mar-2013,6,152,0.022326,0.506988
92112,Solar PV,Residential,Actual,31-Mar-2013,0,0
92113,Solar PV,Residential,Actual,31-Mar-2013,2,41,0.0058,0.193
92114,Solar PV,Residential,Actual,31-Mar-2013,12,146,0.042416,0.435865
92115,Solar PV,Residential,Actual,31-Mar-2013,2,225,0.006929,0.743977
92116,Solar PV,Residential,Actual,31-Mar-2013,5,147,0.028369,0.533276
92117,Solar PV,Residential,Actual,31-Mar-2013,16,384,0.051087,1.319434
92118,Solar PV,Residential,Actual,31-Mar-2013,3,122,0.0197,0.529368
92119,Solar PV,Residential,Actual,31-Mar-2013,24,184,0.109961,0.733061
92120,Solar PV,Residential,Actual,31-Mar-2013,14,451,0.057756,1.354488
92121,Solar PV,Residential,Actual,31-Mar-2013,2,33,0.009247,0.151527
92122,Solar PV,Residential,Actual,31-Mar-2013,2,164,0.0131,0.669279
92123,Solar PV,Residential,Actual,31-Mar-2013,5,129,0.015971,0.476071
92124,Solar PV,Residential,Actual,31-Mar-2013,9,173,0.0416,0.718361
92126,Solar PV,Residential,Actual,31-Mar-2013,18,398,0.065657,1.301828
92127,Solar PV,Residential,Actual,31-Mar-2013,10,545,0.069898,2.070868
92128,Solar PV,Residential,Actual,31-Mar-2013,10,289,0.035131,1.307483
92129,Solar PV,Residential,Actual,31-Mar-2013,16,441,0.070778,1.716458
92130,Solar PV,Residential,Actual,31-Mar-2013,8,620,0.044106,2.38121
92131,Solar PV,Residential,Actual,31-Mar-2013,19,503,0.097524,2.085014
92136,Solar PV,Residential,Actual,31-Mar-2013,0,0
92139,Solar PV,Residential,Actual,31-Mar-2013,3,37,0.014093,0.126005
92145,Solar PV,Residential,Actual,31-Mar-2013,0,0
92154,Solar PV,Residential,Actual,31-Mar-2013,3,127,0.0055,0.374856
92173,Solar PV,Residential,Actual,31-Mar-2013,0,23,0,0.6731
92179,Solar PV,Residential,Actual,31-Mar-2013,0,0
92182,Solar PV,Residential,Actual,31-Mar-2013,0,0
92536,Solar PV,Residential,Actual,31-Mar-2013,0,1,0,0.0098
92624,Solar PV,Residential,Actual,31-Mar-2013,0,18,0,0.0678
92629,Solar PV,Residential,Actual,31-Mar-2013,2,57,0.008311,0.251611
92651,Solar PV,Residential,Actual,31-Mar-2013,0,24,0,0.113692
92653,Solar PV,Residential,Actual,31-Mar-2013,4,149,0.018144,0.813154
92656,Solar PV,Residential,Actual,31-Mar-2013,0,1,0,0.003
92672,Solar PV,Residential,Actual,31-Mar-2013,1,85,0.004044,0.31827
92673,Solar PV,Residential,Actual,31-Mar-2013,2,133,0.008593,0.553693
92675,Solar PV,Residential,Actual,31-Mar-2013,5,158,0.0274,0.690421
92676,Solar PV,Residential,Actual,31-Mar-2013,0,0
92677,Solar PV,Residential,Actual,31-Mar-2013,2,177,0.011842,0.814045
92679,Solar PV,Residential,Actual,31-Mar-2013,4,71,0.023479,0.394479
92688,Solar PV,Residential,Actual,31-Mar-2013,0,28,0,0.1083
92691,Solar PV,Residential,Actual,31-Mar-2013,2,49,0.013376,0.228585
92692,Solar PV,Residential,Actual,31-Mar-2013,1,67,0.0052,0.2908
92694,Solar PV,Residential,Actual,31-Mar-2013,10,555,0.049327,1.207621
91901,Solar PV,Residential,Simulated,31-Mar-2013,13.17789867,389.51238627,0.10228542,2.67486265
91902,Solar PV,Residential,Simulated,31-Mar-2013,9.26654485,209.61890833,0.05853259,1.19031113
91905,Solar PV,Residential,Simulated,31-Mar-2013,0.61783657,14.64409393,0.007177,0.13269634
91906,Solar PV,Residential,Simulated,31-Mar-2013,0.85646633,20.08522998,0.0050398,0.0950457
91910,Solar PV,Residential,Simulated,31-Mar-2013,9.66405915,230.90310548,0.04327961,0.93333925
91911,Solar PV,Residential,Simulated,31-Mar-2013,8.84183352,217.91974942,0.04139834,0.76165453
91913,Solar PV,Residential,Simulated,31-Mar-2013,16.27069663,311.75776607,0.07577127,1.17957217
91914,Solar PV,Residential,Simulated,31-Mar-2013,7.68790593,112.4453446,0.04695785,0.63763741
91915,Solar PV,Residential,Simulated,31-Mar-2013,7.24647892,105.07948999,0.03605841,0.48773286
91916,Solar PV,Residential,Simulated,31-Mar-2013,0.71729968,25.54993558,0.00495853,0.16331876
91917,Solar PV,Residential,Simulated,31-Mar-2013,0.26000976,10.11622006,0.00197087,0.07145295
91931,Solar PV,Residential,Simulated,31-Mar-2013,0.03784992,1.49557295,0.00022263,0.00891486
91932,Solar PV,Residential,Simulated,31-Mar-2013,2.71504626,100.95952413,0.01120506,0.33890872
91934,Solar PV,Residential,Simulated,31-Mar-2013,0.11684154,2.41859387,0.00094945,0.01652749
91935,Solar PV,Residential,Simulated,31-Mar-2013,8.13207673,233.1745633,0.07090679,1.71125221
91941,Solar PV,Residential,Simulated,31-Mar-2013,17.14218081,426.34527363,0.10576958,2.26451414
91942,Solar PV,Residential,Simulated,31-Mar-2013,6.92070599,159.26562465,0.03664215,0.67783026
91945,Solar PV,Residential,Simulated,31-Mar-2013,4.75114457,99.40638651,0.02165049,0.39399356
91948,Solar PV,Residential,Simulated,31-Mar-2013,0,1,0,0.0012
91950,Solar PV,Residential,Simulated,31-Mar-2013,2.39791992,47.02014947,0.01015591,0.17013844
91962,Solar PV,Residential,Simulated,31-Mar-2013,0.53527592,13.49283378,0.00328866,0.06499109
91963,Solar PV,Residential,Simulated,31-Mar-2013,0.33645528,8.65502608,0.00197896,0.04507995
91977,Solar PV,Residential,Simulated,31-Mar-2013,12.93709331,277.91235248,0.06513899,1.21721395
91978,Solar PV,Residential,Simulated,31-Mar-2013,2.24406197,60.01449097,0.01300046,0.27987231
91980,Solar PV,Residential,Simulated,31-Mar-2013,0.0113094,0.15181754,0.00006652,0.00089296
92003,Solar PV,Residential,Simulated,31-Mar-2013,2.59607421,69.15100764,0.0238192,0.57588015
92004,Solar PV,Residential,Simulated,31-Mar-2013,2.4212585,98.57021041,0.01447268,0.48208743
92007,Solar PV,Residential,Simulated,31-Mar-2013,2.71856127,98.30255541,0.01576597,0.43636822
92008,Solar PV,Residential,Simulated,31-Mar-2013,6.18661767,170.49937938,0.03461028,0.79227776
92009,Solar PV,Residential,Simulated,31-Mar-2013,19.3382456,448.40508594,0.12013417,2.44418805
92010,Solar PV,Residential,Simulated,31-Mar-2013,3.90965439,90.84212797,0.0267826,0.47056177
92011,Solar PV,Residential,Simulated,31-Mar-2013,6.67973117,171.30733077,0.03758474,0.82803499
92014,Solar PV,Residential,Simulated,31-Mar-2013,4.43788771,173.92890305,0.02995712,0.95792111
92019,Solar PV,Residential,Simulated,31-Mar-2013,21.65319014,447.2907463,0.14685501,2.707035
92020,Solar PV,Residential,Simulated,31-Mar-2013,13.17141847,329.87296511,0.07881015,1.79119182
92021,Solar PV,Residential,Simulated,31-Mar-2013,18.44466684,468.63226418,0.11786381,2.70701939
92024,Solar PV,Residential,Simulated,31-Mar-2013,16.93237163,517.43147961,0.11181477,2.74983724
92025,Solar PV,Residential,Simulated,31-Mar-2013,12.39683381,320.15656769,0.07829965,1.90078667
92026,Solar PV,Residential,Simulated,31-Mar-2013,15.42323336,362.62995784,0.08882352,1.9407868
92027,Solar PV,Residential,Simulated,31-Mar-2013,15.52749875,344.01602149,0.11065272,2.02624687
92028,Solar PV,Residential,Simulated,31-Mar-2013,22.6243408,672.91429103,0.14915427,3.81045292
92029,Solar PV,Residential,Simulated,31-Mar-2013,10.40613208,315.9515619,0.05788548,1.66013421
92036,Solar PV,Residential,Simulated,31-Mar-2013,1.01636435,71.29644963,0.00600619,0.29524564
92037,Solar PV,Residential,Simulated,31-Mar-2013,11.71285353,373.49828601,0.08385986,2.10444596
92040,Solar PV,Residential,Simulated,31-Mar-2013,27.5493686,564.20292512,0.18989766,3.30089913
92054,Solar PV,Residential,Simulated,31-Mar-2013,3.51223117,104.68399932,0.01828633,0.44772299
92055,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92056,Solar PV,Residential,Simulated,31-Mar-2013,9.99448418,219.82624573,0.04644983,0.85796027
92057,Solar PV,Residential,Simulated,31-Mar-2013,12.92656038,290.94021083,0.06459258,1.24642543
92058,Solar PV,Residential,Simulated,31-Mar-2013,2.21669531,51.99726792,0.01010802,0.19234627
92059,Solar PV,Residential,Simulated,31-Mar-2013,1.2219515,27.13050984,0.00865288,0.16006097
92060,Solar PV,Residential,Simulated,31-Mar-2013,0.05324184,1.64790277,0.00031316,0.00561084
92061,Solar PV,Residential,Simulated,31-Mar-2013,1.24141781,26.98285342,0.00935993,0.16462662
92064,Solar PV,Residential,Simulated,31-Mar-2013,30.82830535,983.97200295,0.22770112,6.33768591
92065,Solar PV,Residential,Simulated,31-Mar-2013,29.12835217,777.1309981,0.21536497,4.86748918
92066,Solar PV,Residential,Simulated,31-Mar-2013,0.14195528,4.72380284,0.00086358,0.02258675
92067,Solar PV,Residential,Simulated,31-Mar-2013,5.43380465,157.36670855,0.06492418,1.88388645
92068,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92069,Solar PV,Residential,Simulated,31-Mar-2013,14.17180238,314.49931222,0.07282744,1.30876909
92070,Solar PV,Residential,Simulated,31-Mar-2013,0.24495601,12.84492268,0.00140161,0.08327829
92071,Solar PV,Residential,Simulated,31-Mar-2013,20.73836528,431.9354152,0.10123975,1.8952606
92072,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92075,Solar PV,Residential,Simulated,31-Mar-2013,3.4253408,133.71421814,0.02137794,0.67424311
92078,Solar PV,Residential,Simulated,31-Mar-2013,14.05318603,493.55176526,0.07687904,1.83496595
92081,Solar PV,Residential,Simulated,31-Mar-2013,5.78751079,140.91670333,0.02925268,0.63819554
92082,Solar PV,Residential,Simulated,31-Mar-2013,14.6298678,399.58385901,0.12244366,2.75354236
92083,Solar PV,Residential,Simulated,31-Mar-2013,4.71635599,98.45612239,0.0225082,0.41061241
92084,Solar PV,Residential,Simulated,31-Mar-2013,13.75274433,387.3178763,0.09073981,2.16905772
92085,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92086,Solar PV,Residential,Simulated,31-Mar-2013,0.42280651,21.24389912,0.00368267,0.13268481
92091,Solar PV,Residential,Simulated,31-Mar-2013,0.44716377,8.38402953,0.00381051,0.05978001
92092,Solar PV,Residential,Simulated,31-Mar-2013,0.00666034,0.09054885,0.00003917,0.00053259
92093,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92096,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92101,Solar PV,Residential,Simulated,31-Mar-2013,0.26063868,6.6122455,0.00172918,0.03286508
92102,Solar PV,Residential,Simulated,31-Mar-2013,3.10075103,92.80540693,0.0143883,0.28442206
92103,Solar PV,Residential,Simulated,31-Mar-2013,4.27351029,194.41337392,0.02442939,0.81669158
92104,Solar PV,Residential,Simulated,31-Mar-2013,4.36374694,177.25536005,0.01880904,0.61123101
92105,Solar PV,Residential,Simulated,31-Mar-2013,5.10848427,169.3394166,0.02442657,0.57056173
92106,Solar PV,Residential,Simulated,31-Mar-2013,6.46512551,173.23817887,0.03873145,0.90115555
92107,Solar PV,Residential,Simulated,31-Mar-2013,3.72767107,141.34840761,0.01833259,0.56533332
92108,Solar PV,Residential,Simulated,31-Mar-2013,0.94818695,49.00653832,0.00944912,0.31748162
92109,Solar PV,Residential,Simulated,31-Mar-2013,5.36342298,467.08395829,0.0243266,1.22403631
92110,Solar PV,Residential,Simulated,31-Mar-2013,6.31506141,158.51585035,0.03317623,0.7014217
92111,Solar PV,Residential,Simulated,31-Mar-2013,6.49679232,172.43911025,0.03000606,0.65682196
92112,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92113,Solar PV,Residential,Simulated,31-Mar-2013,1.7574452,49.52007602,0.00839621,0.26471239
92114,Solar PV,Residential,Simulated,31-Mar-2013,10.42453413,173.89179161,0.04475255,0.64871475
92115,Solar PV,Residential,Simulated,31-Mar-2013,9.0087191,272.0366731,0.0418107,1.00180217
92116,Solar PV,Residential,Simulated,31-Mar-2013,4.99791976,176.72403878,0.02243299,0.66356471
92117,Solar PV,Residential,Simulated,31-Mar-2013,12.46555989,412.65646319,0.0554643,1.53667713
92118,Solar PV,Residential,Simulated,31-Mar-2013,4.77618867,157.54160385,0.02911267,0.77481038
92119,Solar PV,Residential,Simulated,31-Mar-2013,9.40738372,214.09655043,0.04921814,0.95564637
92120,Solar PV,Residential,Simulated,31-Mar-2013,12.80433395,500.03316507,0.07160959,1.76348619
92121,Solar PV,Residential,Simulated,31-Mar-2013,1.89769189,46.0645857,0.01063907,0.2299938
92122,Solar PV,Residential,Simulated,31-Mar-2013,6.80791986,198.01052329,0.03516736,0.87258265
92123,Solar PV,Residential,Simulated,31-Mar-2013,13.42144384,247.2880146,0.06613902,1.1076493
92124,Solar PV,Residential,Simulated,31-Mar-2013,10.75008086,268.60174379,0.05674134,1.25006874
92126,Solar PV,Residential,Simulated,31-Mar-2013,16.60683998,314.81404638,0.07820801,1.27233161
92127,Solar PV,Residential,Simulated,31-Mar-2013,22.08623063,648.51229714,0.13486345,2.95516602
92128,Solar PV,Residential,Simulated,31-Mar-2013,14.68795149,361.32270428,0.07490832,1.75009501
92129,Solar PV,Residential,Simulated,31-Mar-2013,21.17812568,542.30581551,0.10805531,2.3956003
92130,Solar PV,Residential,Simulated,31-Mar-2013,20.52137039,729.94683247,0.12145458,3.20861881
92131,Solar PV,Residential,Simulated,31-Mar-2013,20.36863838,620.43855041,0.12435808,2.89349938
92132,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92136,Solar PV,Residential,Simulated,31-Mar-2013,0.00844128,0.11422243,0.00004965,0.00067183
92139,Solar PV,Residential,Simulated,31-Mar-2013,5.13413418,70.63171633,0.0206791,0.27194476
92145,Solar PV,Residential,Simulated,31-Mar-2013,0.02180297,0.28127274,0.00007983,0.00102988
92152,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92154,Solar PV,Residential,Simulated,31-Mar-2013,8.19356071,168.48616886,0.04468692,0.70949891
92158,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92161,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92173,Solar PV,Residential,Simulated,31-Mar-2013,1.43729882,33.93474504,0.00531384,0.71490945
92179,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92182,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92199,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92536,Solar PV,Residential,Simulated,31-Mar-2013,0.05781107,0.83857651,0.00021494,0.00311783
92624,Solar PV,Residential,Simulated,31-Mar-2013,0.70509114,24.01088189,0.00471123,0.11290826
92629,Solar PV,Residential,Simulated,31-Mar-2013,2.70558364,73.40192916,0.01795803,0.41103917
92651,Solar PV,Residential,Simulated,31-Mar-2013,0.53140366,25.943419,0.00348225,0.1334859
92653,Solar PV,Residential,Simulated,31-Mar-2013,6.68973478,173.06095724,0.05499964,1.1748095
92656,Solar PV,Residential,Simulated,31-Mar-2013,0.07454069,2.04845244,0.00040328,0.00867234
92672,Solar PV,Residential,Simulated,31-Mar-2013,3.32343737,105.1042391,0.01885761,0.46143083
92673,Solar PV,Residential,Simulated,31-Mar-2013,7.63780851,153.1734131,0.05112599,0.84582165
92674,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92675,Solar PV,Residential,Simulated,31-Mar-2013,5.49113606,183.55290694,0.03859135,0.96330646
92676,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92677,Solar PV,Residential,Simulated,31-Mar-2013,8.0363481,204.85297281,0.0511131,1.08907136
92679,Solar PV,Residential,Simulated,31-Mar-2013,4.59973782,85.06675122,0.0362516,0.60808768
92688,Solar PV,Residential,Simulated,31-Mar-2013,1.75390813,41.3576584,0.01086109,0.21106492
92690,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92691,Solar PV,Residential,Simulated,31-Mar-2013,2.9079872,60.68313877,0.01862661,0.33266048
92692,Solar PV,Residential,Simulated,31-Mar-2013,4.07662532,79.45222621,0.0240681,0.41334662
92693,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
92694,Solar PV,Residential,Simulated,31-Mar-2013,10.11613648,609.76002528,0.06170163,1.61936041
92697,Solar PV,Residential,Simulated,31-Mar-2013,0,0,0,0
91901,Solar PV,Residential,Actual,30-Apr-2013,10,345,0.070513,2.234272
91902,Solar PV,Residential,Actual,30-Apr-2013,9,190,0.04867,0.966203
91905,Solar PV,Residential,Actual,30-Apr-2013,1,13,0.002536,0.077036
91906,Solar PV,Residential,Actual,30-Apr-2013,3,17,0.014119,0.068819
91910,Solar PV,Residential,Actual,30-Apr-2013,4,199,0.016108,0.753421
91911,Solar PV,Residential,Actual,30-Apr-2013,12,171,0.045175,0.476767
91913,Solar PV,Residential,Actual,30-Apr-2013,8,282,0.026073,0.731869
91914,Solar PV,Residential,Actual,30-Apr-2013,9,124,0.05118,0.5131
91915,Solar PV,Residential,Actual,30-Apr-2013,5,70,0.018921,0.268868
91916,Solar PV,Residential,Actual,30-Apr-2013,0,23,0,0.127415
91917,Solar PV,Residential,Actual,30-Apr-2013,0,8,0,0.051332
91931,Solar PV,Residential,Actual,30-Apr-2013,0,1,0,0.006
91932,Solar PV,Residential,Actual,30-Apr-2013,0,87,0,0.271811
91934,Solar PV,Residential,Actual,30-Apr-2013,0,4,0,0.016
91935,Solar PV,Residential,Actual,30-Apr-2013,2,212,0.010661,1.458669
91941,Solar PV,Residential,Actual,30-Apr-2013,14,348,0.072435,1.672313
91942,Solar PV,Residential,Actual,30-Apr-2013,4,134,0.016475,0.476399
91945,Solar PV,Residential,Actual,30-Apr-2013,6,102,0.02992,0.376176
91948,Solar PV,Residential,Actual,30-Apr-2013,0,1,0,0.0012
91950,Solar PV,Residential,Actual,30-Apr-2013,0,48,0,0.1313
91962,Solar PV,Residential,Actual,30-Apr-2013,1,12,0.005322,0.052816
91963,Solar PV,Residential,Actual,30-Apr-2013,1,8,0.010055,0.043255
91977,Solar PV,Residential,Actual,30-Apr-2013,14,245,0.051772,0.923973
91978,Solar PV,Residential,Actual,30-Apr-2013,2,50,0.011967,0.199337
91980,Solar PV,Residential,Actual,30-Apr-2013,0,0
92003,Solar PV,Residential,Actual,30-Apr-2013,4,64,0.038423,0.480754
92004,Solar PV,Residential,Actual,30-Apr-2013,1,90,0.0042,0.407459
92007,Solar PV,Residential,Actual,30-Apr-2013,2,83,0.007077,0.315211
92008,Solar PV,Residential,Actual,30-Apr-2013,8,145,0.029749,0.565682
92009,Solar PV,Residential,Actual,30-Apr-2013,11,339,0.052845,1.631125
92010,Solar PV,Residential,Actual,30-Apr-2013,0,60,0,0.22241
92011,Solar PV,Residential,Actual,30-Apr-2013,1,141,0.007429,0.574045
92014,Solar PV,Residential,Actual,30-Apr-2013,5,173,0.027174,0.833108
92019,Solar PV,Residential,Actual,30-Apr-2013,11,348,0.065473,1.889285
92020,Solar PV,Residential,Actual,30-Apr-2013,10,280,0.064562,1.377361
92021,Solar PV,Residential,Actual,30-Apr-2013,14,402,0.063907,2.185875
92024,Solar PV,Residential,Actual,30-Apr-2013,7,433,0.03705,2.055745
92025,Solar PV,Residential,Actual,30-Apr-2013,14,280,0.084668,1.622263
92026,Solar PV,Residential,Actual,30-Apr-2013,15,330,0.08118,1.701535
92027,Solar PV,Residential,Actual,30-Apr-2013,12,287,0.059831,1.368404
92028,Solar PV,Residential,Actual,30-Apr-2013,21,649,0.123539,3.542769
92029,Solar PV,Residential,Actual,30-Apr-2013,10,299,0.085305,1.626529
92036,Solar PV,Residential,Actual,30-Apr-2013,1,75,0.010096,0.298357
92037,Solar PV,Residential,Actual,30-Apr-2013,10,317,0.044784,1.570084
